1460.0000000000	0.1761884281
1460.0100000000	0.1771362885
1460.0200000000	0.1774614148
1460.0300000000	0.1783125362
1460.0400000000	0.1787445790
1460.0500000000	0.1777601242
1460.0600000000	0.1772344409
1460.0700000000	0.1776606945
1460.0800000000	0.1779901542
1460.0900000000	0.1786604886
1460.1000000000	0.1792965005
1460.1100000000	0.1799491107
1460.1200000000	0.1809152618
1460.1300000000	0.1811891289
1460.1400000000	0.1809053653
1460.1500000000	0.1810793682
1460.1600000000	0.1805034678
1460.1700000000	0.1801986364
1460.1800000000	0.1798140519
1460.1900000000	0.1791892282
1460.2000000000	0.1786580178
1460.2100000000	0.1773553187
1460.2200000000	0.1757933666
1460.2300000000	0.1738349586
1460.2400000000	0.1721703138
1460.2500000000	0.1709399252
1460.2600000000	0.1696746800
1460.2700000000	0.1686193895
1460.2800000000	0.1677089325
1460.2900000000	0.1674186031
1460.3000000000	0.1665807123
1460.3100000000	0.1655568776
1460.3200000000	0.1645254826
1460.3300000000	0.1635535525
1460.3400000000	0.1633800027
1460.3500000000	0.1643864832
1460.3600000000	0.1655580362
1460.3700000000	0.1665269766
1460.3800000000	0.1672361040
1460.3900000000	0.1672245483
1460.4000000000	0.1670864871
1460.4100000000	0.1666651200
1460.4200000000	0.1665829145
1460.4300000000	0.1667608389
1460.4400000000	0.1666360074
1460.4500000000	0.1671608700
1460.4600000000	0.1675586285
1460.4700000000	0.1677558248
1460.4800000000	0.1680133444
1460.4900000000	0.1673905432
1460.5000000000	0.1670123398
1460.5100000000	0.1670152934
1460.5200000000	0.1677312695
1460.5300000000	0.1686287902
1460.5400000000	0.1692626476
1460.5500000000	0.1701895306
1460.5600000000	0.1705513193
1460.5700000000	0.1706106009
1460.5800000000	0.1707670926
1460.5900000000	0.1708702858
1460.6000000000	0.1713156962
1460.6100000000	0.1721577767
1460.6200000000	0.1731843480
1460.6300000000	0.1744892197
1460.6400000000	0.1757924607
1460.6500000000	0.1764157263
1460.6600000000	0.1769306035
1460.6700000000	0.1772134681
1460.6800000000	0.1775340801
1460.6900000000	0.1781219189
1460.7000000000	0.1785174079
1460.7100000000	0.1795389790
1460.7200000000	0.1797621866
1460.7300000000	0.1791057477
1460.7400000000	0.1780886982
1460.7500000000	0.1769520465
1460.7600000000	0.1755004649
1460.7700000000	0.1740917734
1460.7800000000	0.1732016054
1460.7900000000	0.1724500104
1460.8000000000	0.1722404916
1460.8100000000	0.1719826922
1460.8200000000	0.1713916863
1460.8300000000	0.1710342458
1460.8400000000	0.1703630393
1460.8500000000	0.1700255472
1460.8600000000	0.1702904339
1460.8700000000	0.1704688091
1460.8800000000	0.1707923375
1460.8900000000	0.1714151629
1460.9000000000	0.1721594787
1460.9100000000	0.1724773886
1460.9200000000	0.1725827751
1460.9300000000	0.1725827751
1460.9400000000	0.1728148275
1460.9500000000	0.1732104807
1460.9600000000	0.1738714903
1460.9700000000	0.1750346793
1460.9800000000	0.1760921107
1460.9900000000	0.1766208770
1461.0000000000	0.1766393049
1461.0100000000	0.1768538397
1461.0200000000	0.1770865825
1461.0300000000	0.1772030257
1461.0400000000	0.1775323210
1461.0500000000	0.1776654340
1461.0600000000	0.1780088048
1461.0700000000	0.1785122856
1461.0800000000	0.1782999405
1461.0900000000	0.1781749636
1461.1000000000	0.1777300679
1461.1100000000	0.1767723930
1461.1200000000	0.1762870117
1461.1300000000	0.1758639600
1461.1400000000	0.1756085494
1461.1500000000	0.1759549305
1461.1600000000	0.1757418604
1461.1700000000	0.1753216231
1461.1800000000	0.1753687896
1461.1900000000	0.1745742409
1461.2000000000	0.1741209962
1461.2100000000	0.1740960461
1461.2200000000	0.1733701177
1461.2300000000	0.1735940349
1461.2400000000	0.1731116081
1461.2500000000	0.1721365228
1461.2600000000	0.1715630675
1461.2700000000	0.1695449576
1461.2800000000	0.1682808352
1461.2900000000	0.1674927703
1461.3000000000	0.1661249660
1461.3100000000	0.1660395938
1461.3200000000	0.1659966018
1461.3300000000	0.1652959386
1461.3400000000	0.1656298665
1461.3500000000	0.1650742028
1461.3600000000	0.1644795166
1461.3700000000	0.1647824982
1461.3800000000	0.1642771616
1461.3900000000	0.1650958738
1461.4000000000	0.1665134362
1461.4100000000	0.1670096635
1461.4200000000	0.1684461188
1461.4300000000	0.1684395431
1461.4400000000	0.1680842528
1461.4500000000	0.1687477547
1461.4600000000	0.1684795954
1461.4700000000	0.1692035695
1461.4800000000	0.1703450382
1461.4900000000	0.1708078313
1461.5000000000	0.1718693848
1461.5100000000	0.1729724987
1461.5200000000	0.1732514051
1461.5300000000	0.1738306251
1461.5400000000	0.1739472195
1461.5500000000	0.1735956550
1461.5600000000	0.1741231738
1461.5700000000	0.1742929091
1461.5800000000	0.1742975600
1461.5900000000	0.1744694132
1461.6000000000	0.1747062895
1461.6100000000	0.1731634276
1461.6200000000	0.1713160616
1461.6300000000	0.1698774765
1461.6400000000	0.1704199519
1461.6500000000	0.1706885462
1461.6600000000	0.1711025115
1461.6700000000	0.1716792473
1461.6800000000	0.1721801824
1461.6900000000	0.1727753722
1461.7000000000	0.1730400377
1461.7100000000	0.1731960621
1461.7200000000	0.1737427575
1461.7300000000	0.1743462454
1461.7400000000	0.1752442423
1461.7500000000	0.1761912118
1461.7600000000	0.1773267682
1461.7700000000	0.1782643191
1461.7800000000	0.1784320359
1461.7900000000	0.1782588267
1461.8000000000	0.1780992898
1461.8100000000	0.1775272166
1461.8200000000	0.1768244761
1461.8300000000	0.1763163769
1461.8400000000	0.1759646232
1461.8500000000	0.1757262544
1461.8600000000	0.1755022980
1461.8700000000	0.1747049700
