-0.328488666073738,-2.31749726314578
-0.327096929306063,-2.29990028744088
-0.329426671440537,-2.2651063868161
-0.330361262236728,-2.25374030856973
-0.334167993998319,-2.2184447360616
-0.329877557376995,-2.22636477967507
-0.330084643639114,-2.21344586351802
-0.334818931586771,-2.16116692444977
-0.335313017009216,-2.14348066819261
-0.336642027845998,-2.13848171157817
-0.338146795246246,-2.11435939728871
-0.337171339516181,-2.0933117417107
-0.341940783475165,-2.06525300920991
-0.345266395196522,-2.04629501608191
-0.339841701208534,-2.06489239131937
-0.342333154912983,-2.05137962205514
-0.344664449221156,-2.03698065297873
-0.347150326038892,-2.01346469649106
-0.355864363418155,-1.96247017194794
-0.346970313953012,-1.99996388297583
-0.347289468761443,-1.99850133802945
-0.353377285305934,-2.01039894858281
-0.349649968529043,-2.04834274916376
-0.349892015418114,-2.06231310636825
-0.348587972952062,-2.10694532269755
-0.346904482817914,-2.1187834373662
-0.350540193349336,-2.11872434016061
-0.347183725237775,-2.16722568175197
-0.34394673381322,-2.20547592994846
-0.342199703204445,-2.27115111264016
-0.338944217329725,-2.34805263032872
-0.337608401780248,-2.39442093991919
-0.335239203602262,-2.44322252007512
-0.331995169800562,-2.50580525383638
-0.334668176188467,-2.51251962592186
-0.332436488617854,-2.52397242466213
-0.329052538394649,-2.55632148934772
-0.328082064229293,-2.56569474365961
-0.324363825693505,-2.60470538622315
-0.323280162275108,-2.63936699050439
-0.322297320233918,-2.63898040653475
-0.321337453715738,-2.63052105360521
-0.323477530609072,-2.61083978454431
-0.32534957340061,-2.57214460401031
-0.326049628567597,-2.54658558738559
-0.32748555468775,-2.49895104255202
-0.327925849874123,-2.4519529877894
-0.327565830829426,-2.45862163774904
-0.327264663229409,-2.444551281462
-0.32767480055121,-2.41260443024362
-0.327536609044894,-2.402486070342
-0.330011094177986,-2.3383997220564
-0.337228696745503,-2.22688146543676
-0.335412712154672,-2.20865745021082
-0.332306975046186,-2.204285426245
-0.33710712301881,-2.15367561587067
-0.336781422099819,-2.15803525187804
-0.332135451286351,-2.18053775082993
-0.333116434459927,-2.14604426901737
-0.327151506929903,-2.16942696290051
-0.328991350587439,-2.14639859553158
-0.333660273030733,-2.09540760701938
-0.327015097663637,-2.14286759552741
-0.3274093386421,-2.14546214171366
-0.327259380472074,-2.15341260323049
-0.324084089551915,-2.21188932627007
-0.323278570930136,-2.21832072186863
-0.31783925535797,-2.23960466950919
-0.31877002371856,-2.25024942283259
-0.321683902663743,-2.23598085549917
-0.320625066375875,-2.25608598599188
-0.320212619417533,-2.28376410452173
-0.317515494972092,-2.29954487167745
-0.318928234117824,-2.30487465307339
-0.318983152630241,-2.33155128682704
-0.313846586606288,-2.37381008702984
-0.312683112169736,-2.39707678683278
-0.314480566093938,-2.39870227972879
-0.315920018879521,-2.37869025675157
-0.321394568318888,-2.34216188872003
-0.321175320958769,-2.35411958901807
-0.316929690900536,-2.37354900462135
-0.319279080676038,-2.370809001178
-0.319886709020395,-2.39218616734706
-0.317975672978633,-2.40497838809117
-0.314192516743524,-2.4369219355423
-0.31323266827915,-2.44653369330265
-0.316502016254218,-2.41420810324299
-0.31876147347568,-2.40692533223696
-0.316900242971458,-2.42883956032572
-0.31496799330155,-2.43371057072585
-0.314245787346894,-2.46634886968446
-0.314918036908223,-2.48294089150896
-0.31465373586878,-2.46026496141363
-0.312563081955665,-2.48113449258737
-0.314699726730243,-2.4598195340058
-0.314157070411404,-2.44288824274656
-0.316236653928663,-2.4395232103531
-0.317089055647063,-2.40688235295435
-0.313651333495235,-2.4038410014817
-0.31688603151538,-2.38174842905067
-0.319708137988195,-2.34724216021196
-0.313877090092508,-2.37244882543118
-0.318064590427601,-2.34637753226227
-0.319023077954201,-2.3161825946004
-0.320355950208373,-2.27039400478619
-0.325597447143607,-2.21564226150552
-0.320355512190323,-2.22034649558428
-0.322508369451168,-2.19685605373554
-0.328339313183399,-2.16856133823841
-0.322816013712792,-2.19198390985013
-0.324740542882974,-2.17281275518089
-0.326641727275369,-2.14465026072347
-0.324726806421187,-2.1138383746424
-0.330467980945608,-2.05817254315112
-0.326528523083007,-2.0798686849243
-0.325442376456412,-2.09463047457612
-0.327670001488121,-2.10477079343951
-0.325803955529458,-2.13412158324591
-0.325196734054377,-2.13531281015839
-0.321932514118849,-2.15612551049537
-0.319217350834994,-2.19135971761789
-0.322809129633737,-2.1708600735881
-0.318833472633588,-2.2164259966681
-0.313949754437365,-2.292399463515
-0.315311894114809,-2.30803920236406
-0.309580759862165,-2.3780494243818
-0.308479455258287,-2.43486805426744
-0.308739232343827,-2.45087163378285
-0.301766922752681,-2.506395836809
-0.302153845952337,-2.5391376030464
-0.302562654974004,-2.52959168299312
-0.302300005541725,-2.54797125490477
-0.300643152806638,-2.5891148274214
-0.298442746846329,-2.60857031543598
-0.298409475124436,-2.64913554886154
-0.29752316831549,-2.68566705609475
-0.296027741754549,-2.68580980226941
-0.294491724590304,-2.70674636644558
-0.299036295861628,-2.64387128307028
-0.303494039689237,-2.59469659657146
-0.299903637833552,-2.62902556364043
-0.298812635168788,-2.61712385178673
-0.303971699886786,-2.5922205851441
-0.304247176732597,-2.59789677521815
-0.305951397985782,-2.55462808658282
-0.309805008228586,-2.4949311858759
-0.308845165735426,-2.46249342778694
-0.316629671902878,-2.38320090923272
-0.319187008824754,-2.34435146467616
-0.31725027016927,-2.33041278509008
-0.322804695873831,-2.27058696662186
-0.323107988063319,-2.24022111289897
-0.323584651457004,-2.21316333139674
-0.329127265025656,-2.15514522350524
-0.3261934577374,-2.13893805411988
-0.329724693217352,-2.09419274191632
-0.333279704248681,-2.04898542762242
-0.333186377772357,-2.01388083219578
-0.334263512744504,-1.98992143025316
