1460,-0.197048366578452,-3.42340066079667
1460.01,-0.201399409772064,-3.40776257640325
1460.02,-0.207799781609491,-3.25919956298027
1460.03,-0.207596435649737,-3.23601656206757
1460.04,-0.204794565878139,-3.261492115335
1460.05,-0.205753736603705,-3.19854917510263
1460.06,-0.202331278187559,-3.26848239616891
1460.07,-0.195765897112279,-3.3696192744518
1460.08,-0.190976113773141,-3.38445419570384
1460.09,-0.189596337320909,-3.38776559874809
1460.1,-0.192863308739741,-3.37215460034806
1460.11,-0.200266600550454,-3.26342087529931
1460.12,-0.204025370296665,-3.17276799105251
1460.13,-0.203674387758102,-3.16154970885512
1460.14,-0.205219264906806,-3.12112687829438
1460.15,-0.20609665557669,-3.12185205937114
1460.16,-0.20160346174396,-3.21269531636749
1460.17,-0.196882184726548,-3.25068140197235
1460.18,-0.196609880180399,-3.24420863874097
1460.19,-0.200711302666076,-3.23122400718811
1460.2,-0.207549368027546,-3.1175527840235
1460.21,-0.210862877405341,-3.04664385552547
1460.22,-0.210298372761005,-3.04950638924087
1460.23,-0.212990035746253,-3.00671775917873
1460.24,-0.210190047914156,-3.05839929777632
1460.25,-0.203540252652091,-3.17949451700973
1460.26,-0.200721469318972,-3.2001265071509
1460.27,-0.201059607548133,-3.20319526438117
1460.28,-0.202031598843374,-3.22727556918393
1460.29,-0.205574229968725,-3.131476507536
1460.3,-0.209636243525431,-3.05926604626419
1460.31,-0.214259218355409,-3.07166647488467
1460.32,-0.211976163135021,-3.09475353480012
1460.33,-0.205991364204568,-3.1520085485257
1460.34,-0.198503213135747,-3.28988071292682
1460.35,-0.200251577149502,-3.31085435701998
1460.36,-0.196007964556587,-3.30230383285628
1460.37,-0.194469419791599,-3.34764867489469
1460.38,-0.199719676451608,-3.28161574569167
1460.39,-0.208231188816811,-3.16474836565299
1460.4,-0.204108463120218,-3.22333246000152
1460.41,-0.20102944400894,-3.23133552179756
1460.42,-0.19946816269946,-3.24947984261761
1460.43,-0.192856694117069,-3.40544766020725
1460.44,-0.18663257954233,-3.45707638536456
1460.45,-0.185578568724031,-3.44799830176711
1460.46,-0.18803080906743,-3.46162103799015
1460.47,-0.194147025321488,-3.3921308505605
1460.48,-0.196624398365922,-3.32146794113141
1460.49,-0.193604792478386,-3.35579875281961
1460.5,-0.192997152571221,-3.36027919244818
1460.51,-0.18966266647157,-3.39416992916884
1460.52,-0.181069454049568,-3.51990708970521
1460.53,-0.176735793886218,-3.5740936279508
1460.54,-0.179482342812029,-3.53922731954122
1460.55,-0.184399819357786,-3.50775827486975
1460.56,-0.188279060050372,-3.44817590533874
1460.57,-0.192353625090763,-3.33627518865012
1460.58,-0.195320056620892,-3.30898502108999
1460.59,-0.196504241268951,-3.2937492121154
1460.6,-0.195954628693724,-3.26118045203888
1460.61,-0.191901854831966,-3.32772175962661
1460.62,-0.18867277670136,-3.38026383016502
1460.63,-0.19027029720032,-3.33668858170294
1460.64,-0.193109041302327,-3.30780586764363
1460.65,-0.198125274261801,-3.23743033221725
1460.66,-0.20597524429387,-3.11068356067046
1460.67,-0.209132315160508,-3.08530860708957
1460.68,-0.207734101549215,-3.05670873478126
1460.69,-0.207770403351213,-3.01493581193834
1460.7,-0.206963089351425,-3.08727395055874
1460.71,-0.204032936098451,-3.11907045763213
1460.72,-0.205520296949522,-3.06019356701134
1460.73,-0.209250668342583,-3.07692818035179
1460.74,-0.214679133680494,-3.00521344815399
1460.75,-0.219658547724246,-2.89083499333923
1460.76,-0.222076784721682,-2.88353513249873
1460.77,-0.220664118667319,-2.90721309131877
1460.78,-0.218239748948287,-2.90764669670689
1460.79,-0.215175335850458,-2.97970542416634
1460.8,-0.213064677808238,-3.05803785550726
1460.81,-0.214849452253789,-3.03331000958166
1460.82,-0.217060822996627,-3.02702645378488
1460.83,-0.220448120173613,-3.01621479615377
1460.84,-0.227057146148461,-2.90490497150211
1460.85,-0.230100162457079,-2.85805621188901
1460.86,-0.229031392848508,-2.89385158409712
1460.87,-0.226891404050203,-2.89769817685905
1460.88,-0.224720815227824,-2.94964078632799
1460.89,-0.222678200240643,-3.03017639125049
1460.9,-0.220866860484415,-3.02988284208286
1460.91,-0.221096732526008,-3.0446973143876
1460.92,-0.224368729523485,-3.01832897070689
1460.93,-0.232291656439485,-2.89989821842455
1460.94,-0.231274667651903,-2.89943713824813
1460.95,-0.227888351055181,-2.93721586671231
1460.96,-0.227876907077137,-2.9236652095008
1460.97,-0.228033753925409,-2.97875996452352
1460.98,-0.221003268608253,-3.06247450952445
1460.99,-0.220171818399043,-3.04850878796705
1461,-0.224544184835943,-2.99962126187637
1461.01,-0.227450511848641,-2.97798617858274
1461.02,-0.228365875853374,-2.95930411146473
1461.03,-0.227898401777644,-2.95902589509759
1461.04,-0.226711853732594,-2.95026923845136
1461.05,-0.225942404073707,-2.94763612624278
1461.06,-0.222776114488281,-3.03902796624094
1461.07,-0.217557437187264,-3.09689668393417
1461.08,-0.218212099107148,-3.05614453581764
1461.09,-0.221090292790325,-3.01163043785777
1461.1,-0.220651433168171,-3.01224779864656
1461.11,-0.221886593168097,-2.9477619869099
1461.12,-0.225261653598989,-2.87244730051815
1461.13,-0.229572515061392,-2.87497705044783
1461.14,-0.223869350820522,-2.90101661935279
1461.15,-0.217956976774678,-2.97656612323504
1461.16,-0.213001002417088,-3.10682638304619
1461.17,-0.215739865123415,-3.07043138629463
