1460,-0.328488666073738,-2.31749726314578
1460.01,-0.327096929306063,-2.29990028744088
1460.02,-0.329426671440537,-2.2651063868161
1460.03,-0.330361262236728,-2.25374030856973
1460.04,-0.334167993998319,-2.2184447360616
1460.05,-0.329877557376995,-2.22636477967507
1460.06,-0.330084643639114,-2.21344586351802
1460.07,-0.334818931586771,-2.16116692444977
1460.08,-0.335313017009216,-2.14348066819261
1460.09,-0.336642027845998,-2.13848171157817
1460.1,-0.338146795246246,-2.11435939728871
1460.11,-0.337171339516181,-2.0933117417107
1460.12,-0.341940783475165,-2.06525300920991
1460.13,-0.345266395196522,-2.04629501608191
1460.14,-0.339841701208534,-2.06489239131937
1460.15,-0.342333154912983,-2.05137962205514
1460.16,-0.344664449221156,-2.03698065297873
1460.17,-0.347150326038892,-2.01346469649106
1460.18,-0.355864363418155,-1.96247017194794
1460.19,-0.346970313953012,-1.99996388297583
1460.2,-0.347289468761443,-1.99850133802945
1460.21,-0.353377285305934,-2.01039894858281
1460.22,-0.349649968529043,-2.04834274916376
1460.23,-0.349892015418114,-2.06231310636825
1460.24,-0.348587972952062,-2.10694532269755
1460.25,-0.346904482817914,-2.1187834373662
1460.26,-0.350540193349336,-2.11872434016061
1460.27,-0.347183725237775,-2.16722568175197
1460.28,-0.34394673381322,-2.20547592994846
1460.29,-0.342199703204445,-2.27115111264016
1460.3,-0.338944217329725,-2.34805263032872
1460.31,-0.337608401780248,-2.39442093991919
1460.32,-0.335239203602262,-2.44322252007512
1460.33,-0.331995169800562,-2.50580525383638
1460.34,-0.334668176188467,-2.51251962592186
1460.35,-0.332436488617854,-2.52397242466213
1460.36,-0.329052538394649,-2.55632148934772
1460.37,-0.328082064229293,-2.56569474365961
1460.38,-0.324363825693505,-2.60470538622315
1460.39,-0.323280162275108,-2.63936699050439
1460.4,-0.322297320233918,-2.63898040653475
1460.41,-0.321337453715738,-2.63052105360521
1460.42,-0.323477530609072,-2.61083978454431
1460.43,-0.32534957340061,-2.57214460401031
1460.44,-0.326049628567597,-2.54658558738559
1460.45,-0.32748555468775,-2.49895104255202
1460.46,-0.327925849874123,-2.4519529877894
1460.47,-0.327565830829426,-2.45862163774904
1460.48,-0.327264663229409,-2.444551281462
1460.49,-0.32767480055121,-2.41260443024362
1460.5,-0.327536609044894,-2.402486070342
1460.51,-0.330011094177986,-2.3383997220564
1460.52,-0.337228696745503,-2.22688146543676
1460.53,-0.335412712154672,-2.20865745021082
1460.54,-0.332306975046186,-2.204285426245
